word,rarity,avg_sub_len,count_ge3,count_ge4,count_ge5,easy_valid_count,medium_valid_count,hard_valid_count
review,1,3.64706,34,19,3,6,20,16
rights,1,3.88889,45,29,11,11,28,27
saying,1,3.56604,53,27,3,12,30,26
school,1,3.78947,38,23,7,3,19,22
season,1,3.58696,46,22,5,10,27,21
second,1,3.67164,67,36,9,20,48,30
seeing,1,3.75,40,23,7,9,22,21
series,1,3.78378,37,22,7,6,21,22
should,1,3.52083,48,23,2,7,25,22
simple,1,3.78689,61,37,11,13,44,36
simply,1,3.725,40,22,7,5,23,22
single,1,3.85507,69,42,17,14,43,40
social,1,3.69355,62,36,7,9,37,35
source,1,3.76389,72,41,14,15,46,40
states,1,3.95918,49,34,13,17,30,31
street,1,4.09091,44,33,15,6,19,31
strong,1,3.625,40,21,4,10,23,19
summer,1,3.475,40,16,3,7,28,15
system,1,3.66667,24,13,3,7,14,13
taking,1,3.63793,58,31,6,11,40,29
thanks,1,3.75862,58,35,9,15,39,33
things,1,3.7963,54,34,9,16,38,30
though,1,3.58333,24,11,3,12,21,11
travel,1,3.78947,76,43,17,20,50,39
trying,1,3.62069,29,15,3,4,16,15
turned,1,3.80328,61,38,11,17,37,36
united,1,3.73016,63,38,8,18,39,38
wanted,1,3.58025,81,41,6,19,53,38
weight,1,3.61765,34,16,5,8,20,13
within,1,3.52941,17,8,1,7,12,7
worked,1,3.5,46,20,3,10,29,18
account,1,3.7931,58,32,11,15,33,32
against,1,4.07299,137,96,42,23,79,93
allowed,1,3.73,100,56,16,15,58,51
already,1,3.88889,117,74,29,27,65,66
amazing,1,3.98718,78,51,22,8,42,49
america,1,3.97143,105,72,25,27,68,68
another,1,3.97382,191,124,50,45,120,113
article,1,4.23853,218,160,85,47,115,153
average,1,3.87879,66,40,14,15,40,37
because,1,3.68519,54,27,9,18,43,24
believe,1,3.87879,33,18,9,6,22,17
between,1,3.625,32,17,3,11,22,15
british,1,3.86364,44,26,10,13,28,25
brother,1,3.88406,69,40,17,14,42,38
brought,1,3.80851,94,56,17,24,60,54
capital,1,3.87209,86,50,18,15,43,50
central,1,4.22826,184,135,68,45,111,126
century,1,3.92958,71,43,18,15,43,42
certain,1,4.25676,222,167,87,45,119,161
changed,1,3.89655,87,55,19,18,51,51
changes,1,3.9717,106,72,28,23,66,69
chinese,1,4.12658,79,54,27,16,44,51
college,1,3.66667,36,20,4,7,25,20
company,1,3.65476,84,42,12,16,54,41
content,1,4,39,25,12,14,27,23
control,1,3.93548,62,42,14,14,36,41
council,1,3.88889,36,23,7,7,21,23
country,1,3.7907,86,48,17,24,51,44
created,1,4.22963,135,98,54,34,78,90
culture,1,3.85455,55,30,14,8,30,30
current,1,4.05172,58,39,18,13,36,37
decided,1,4.2,20,13,8,6,16,12
despite,1,3.94505,91,61,22,29,66,56
english,1,4.04545,110,74,34,19,64,71
exactly,1,3.74359,78,43,13,17,46,42
example,1,3.6,55,30,3,11,43,30
federal,1,4.04348,115,78,30,29,75,72
feeling,1,3.83582,67,37,15,13,42,33
finally,1,3.82759,58,35,10,13,33,33
foreign,1,3.84956,113,65,26,21,61,61
forward,1,3.6,55,25,6,12,33,23
friends,1,4.10638,141,101,44,26,89,95
further,1,3.75556,45,23,6,5,23,23
general,1,4.21583,139,99,55,28,76,93
getting,1,3.51429,35,17,1,8,21,17
himself,1,3.81176,85,53,15,21,55,49
history,1,3.85849,106,63,22,24,57,58
however,1,3.7037,54,28,9,15,33,23
husband,1,3.7,100,54,14,23,60,52
include,1,3.94253,87,55,21,16,51,53
instead,1,4.03292,243,177,69,56,141,167
january,1,3.78689,61,35,12,8,31,35
leading,1,4.19159,214,156,75,37,120,151
limited,1,3.81159,69,42,12,22,50,41
looking,1,3.85294,68,43,12,10,36,40
married,1,4.08271,133,94,42,30,79,90
medical,1,4.07831,166,122,46,36,106,116
meeting,1,3.83333,72,44,13,16,41,41
members,1,3.87234,47,28,11,7,28,26
message,1,3.85714,63,39,14,17,45,34
michael,1,4.05839,137,98,39,22,80,96
million,1,3.54839,31,16,1,7,18,16
minutes,1,4.0596,151,106,47,40,90,100
missing,1,3.64516,31,15,4,9,24,13
morning,1,3.61111,54,26,6,10,34,26
natural,1,4.01639,122,82,34,11,47,81
network,1,3.85714,105,65,21,36,68,58
nothing,1,3.77419,62,33,12,18,41,30
october,1,3.73529,68,38,9,10,42,38
officer,1,3.67925,53,28,6,12,31,24
outside,1,3.87097,124,74,28,30,79,70
parents,1,4.22909,275,215,102,59,158,204
percent,1,4.23611,72,54,27,17,38,52
perfect,1,3.91837,49,32,11,10,29,31
perhaps,1,4.01667,120,81,35,23,79,78
picture,1,3.99065,107,70,30,23,58,69
players,1,4.15152,231,168,84,44,132,161
playing,1,3.94915,118,74,31,20,59,71
popular,1,3.72,75,42,11,9,32,41
present,1,4.39394,132,109,60,28,70,104
private,1,3.8961,154,99,34,34,88,97
problem,1,3.75862,87,48,18,14,50,46
process,1,4.19266,109,78,41,24,65,76
program,1,3.60656,61,31,6,9,40,31
project,1,3.73846,65,35,11,18,40,35
provide,1,3.88542,96,57,23,26,62,53
quality,1,3.65957,47,22,8,5,24,22
quickly,1,3.71429,21,11,3,4,14,11
reading,1,4.15278,216,157,73,46,119,153
related,1,4.13907,151,106,51,40,82,97
release,1,4.05618,89,60,27,17,55,58
respect,1,4.36275,102,81,45,17,57,79
results,1,4.15306,98,66,35,16,56,61
running,1,3.93103,29,16,9,5,16,16
russian,1,3.87755,98,62,22,18,51,62
schools,1,4,50,34,13,5,23,31
science,1,4.05882,34,22,11,9,20,19
section,1,4.23121,173,127,66,42,100,118
serious,1,3.96739,92,57,25,19,56,55
service,1,4,78,53,20,14,44,52
several,1,4.33333,156,119,67,28,89,114
similar,1,3.87037,108,70,22,21,69,70
society,1,3.76531,98,56,16,16,48,53
someone,1,3.85,60,38,12,12,30,33
special,1,4.17588,199,152,69,36,108,148
started,1,4.22642,159,119,60,42,93,109
station,1,3.96,125,81,30,18,73,79
student,1,3.97674,86,60,20,25,55,56
success,1,3.82353,17,10,3,4,11,10
support,1,3.94624,93,61,23,22,63,58
systems,1,3.85185,27,16,5,8,15,15
talking,1,3.84167,120,74,23,19,73,70
thought,1,3.75,32,17,5,13,25,16
through,1,3.74545,55,30,9,19,39,28
tonight,1,3.66667,60,31,8,15,39,28
towards,1,3.86624,157,102,31,29,95,97
usually,1,3.71795,39,22,6,6,21,22
various,1,3.7381,84,45,13,9,46,45
version,1,4.13433,134,96,47,21,70,94
waiting,1,3.70833,72,39,12,12,43,36
website,1,3.77778,63,36,12,18,41,33
western,1,4.33846,130,106,56,24,66,99
whether,1,3.95652,46,30,13,11,22,25
without,1,3.55263,38,16,3,9,26,15
working,1,3.68421,76,40,9,20,48,36
writing,1,3.86111,36,21,7,5,24,21
written,1,4.075,80,58,23,18,45,56
ace,2,0,0,0,0,0,0,0
ads,2,0,0,0,0,0,0,0
aid,2,0,0,0,0,0,0,0
aim,2,0,0,0,0,0,0,0
aka,2,0,0,0,0,0,0,0
amy,2,0,0,0,0,0,0,0
ann,2,0,0,0,0,0,0,0
arc,2,0,0,0,0,0,0,0
arm,2,0,0,0,0,0,0,0
ash,2,0,0,0,0,0,0,0
ate,2,0,0,0,0,0,0,0
ave,2,0,0,0,0,0,0,0
bag,2,0,0,0,0,0,0,0
ban,2,0,0,0,0,0,0,0
bar,2,0,0,0,0,0,0,0
bat,2,0,0,0,0,0,0,0
bay,2,0,0,0,0,0,0,0
bee,2,0,0,0,0,0,0,0
beg,2,0,0,0,0,0,0,0
ben,2,0,0,0,0,0,0,0
bet,2,0,0,0,0,0,0,0
bid,2,0,0,0,0,0,0,0
bin,2,0,0,0,0,0,0,0
bob,2,0,0,0,0,0,0,0
bow,2,0,0,0,0,0,0,0
bud,2,0,0,0,0,0,0,0
bug,2,0,0,0,0,0,0,0
bus,2,0,0,0,0,0,0,0
bye,2,0,0,0,0,0,0,0
cal,2,0,0,0,0,0,0,0
cam,2,0,0,0,0,0,0,0
cap,2,0,0,0,0,0,0,0
cat,2,0,0,0,0,0,0,0
con,2,0,0,0,0,0,0,0
cop,2,0,0,0,0,0,0,0
cos,2,0,0,0,0,0,0,0
cow,2,0,0,0,0,0,0,0
cry,2,0,0,0,0,0,0,0
dad,2,0,0,0,0,0,0,0
dam,2,0,0,0,0,0,0,0
dan,2,0,0,0,0,0,0,0
del,2,0,0,0,0,0,0,0
den,2,0,0,0,0,0,0,0
dig,2,0,0,0,0,0,0,0
dip,2,0,0,0,0,0,0,0
doc,2,0,0,0,0,0,0,0
don,2,0,0,0,0,0,0,0
dot,2,0,0,0,0,0,0,0
dry,2,0,0,0,0,0,0,0
duo,2,0,0,0,0,0,0,0
ear,2,0,0,0,0,0,0,0
egg,2,0,0,0,0,0,0,0
ego,2,0,0,0,0,0,0,0
era,2,0,0,0,0,0,0,0
eve,2,0,0,0,0,0,0,0
fan,2,0,0,0,0,0,0,0
fat,2,0,0,0,0,0,0,0
fed,2,0,0,0,0,0,0,0
fee,2,0,0,0,0,0,0,0
fig,2,0,0,0,0,0,0,0
fit,2,0,0,0,0,0,0,0
fix,2,0,0,0,0,0,0,0
fly,2,0,0,0,0,0,0,0
fox,2,0,0,0,0,0,0,0
fur,2,0,0,0,0,0,0,0
gap,2,0,0,0,0,0,0,0
gay,2,0,0,0,0,0,0,0
gen,2,0,0,0,0,0,0,0
gun,2,0,0,0,0,0,0,0
gut,2,0,0,0,0,0,0,0
gym,2,0,0,0,0,0,0,0
ham,2,0,0,0,0,0,0,0
hat,2,0,0,0,0,0,0,0
hip,2,0,0,0,0,0,0,0
hmm,2,0,0,0,0,0,0,0
hop,2,0,0,0,0,0,0,0
hub,2,0,0,0,0,0,0,0
hug,2,0,0,0,0,0,0,0
huh,2,0,0,0,0,0,0,0
ian,2,0,0,0,0,0,0,0
ill,2,0,0,0,0,0,0,0
ink,2,0,0,0,0,0,0,0
inn,2,0,0,0,0,0,0,0
ion,2,0,0,0,0,0,0,0
jam,2,0,0,0,0,0,0,0
jan,2,0,0,0,0,0,0,0
jay,2,0,0,0,0,0,0,0
jet,2,0,0,0,0,0,0,0
jim,2,0,0,0,0,0,0,0
joe,2,0,0,0,0,0,0,0
jon,2,0,0,0,0,0,0,0
joy,2,0,0,0,0,0,0,0
ken,2,0,0,0,0,0,0,0
kid,2,0,0,0,0,0,0,0
kim,2,0,0,0,0,0,0,0
kit,2,0,0,0,0,0,0,0
lab,2,0,0,0,0,0,0,0
lap,2,0,0,0,0,0,0,0
lay,2,0,0,0,0,0,0,0
lee,2,0,0,0,0,0,0,0
leg,2,0,0,0,0,0,0,0
leo,2,0,0,0,0,0,0,0
les,2,0,0,0,0,0,0,0
lie,2,0,0,0,0,0,0,0
lip,2,0,0,0,0,0,0,0
lit,2,0,0,0,0,0,0,0
log,2,0,0,0,0,0,0,0
mac,2,0,0,0,0,0,0,0
mad,2,0,0,0,0,0,0,0
map,2,0,0,0,0,0,0,0
mar,2,0,0,0,0,0,0,0
max,2,0,0,0,0,0,0,0
mid,2,0,0,0,0,0,0,0
min,2,0,0,0,0,0,0,0
mix,2,0,0,0,0,0,0,0
mob,2,0,0,0,0,0,0,0
mrs,2,0,0,0,0,0,0,0
mud,2,0,0,0,0,0,0,0
mum,2,0,0,0,0,0,0,0
net,2,0,0,0,0,0,0,0
nor,2,0,0,0,0,0,0,0
nut,2,0,0,0,0,0,0,0
oak,2,0,0,0,0,0,0,0
odd,2,0,0,0,0,0,0,0
ore,2,0,0,0,0,0,0,0
owe,2,0,0,0,0,0,0,0
pad,2,0,0,0,0,0,0,0
pan,2,0,0,0,0,0,0,0
par,2,0,0,0,0,0,0,0
pat,2,0,0,0,0,0,0,0
pen,2,0,0,0,0,0,0,0
pet,2,0,0,0,0,0,0,0
pic,2,0,0,0,0,0,0,0
pie,2,0,0,0,0,0,0,0
pig,2,0,0,0,0,0,0,0
pin,2,0,0,0,0,0,0,0
pit,2,0,0,0,0,0,0,0
pop,2,0,0,0,0,0,0,0
pot,2,0,0,0,0,0,0,0
pro,2,0,0,0,0,0,0,0
pub,2,0,0,0,0,0,0,0
ram,2,0,0,0,0,0,0,0
ran,2,0,0,0,0,0,0,0
rap,2,0,0,0,0,0,0,0
rat,2,0,0,0,0,0,0,0
raw,2,0,0,0,0,0,0,0
ray,2,0,0,0,0,0,0,0
rep,2,0,0,0,0,0,0,0
rev,2,0,0,0,0,0,0,0
rid,2,0,0,0,0,0,0,0
rio,2,0,0,0,0,0,0,0
rip,2,0,0,0,0,0,0,0
rob,2,0,0,0,0,0,0,0
rod,2,0,0,0,0,0,0,0
ron,2,0,0,0,0,0,0,0
row,2,0,0,0,0,0,0,0
roy,2,0,0,0,0,0,0,0
sad,2,0,0,0,0,0,0,0
sam,2,0,0,0,0,0,0,0
san,2,0,0,0,0,0,0,0
sat,2,0,0,0,0,0,0,0
sec,2,0,0,0,0,0,0,0
sen,2,0,0,0,0,0,0,0
shy,2,0,0,0,0,0,0,0
sin,2,0,0,0,0,0,0,0
sit,2,0,0,0,0,0,0,0
ski,2,0,0,0,0,0,0,0
sky,2,0,0,0,0,0,0,0
spy,2,0,0,0,0,0,0,0
sri,2,0,0,0,0,0,0,0
sub,2,0,0,0,0,0,0,0
sue,2,0,0,0,0,0,0,0
sum,2,0,0,0,0,0,0,0
sun,2,0,0,0,0,0,0,0
tag,2,0,0,0,0,0,0,0
tan,2,0,0,0,0,0,0,0
tap,2,0,0,0,0,0,0,0
tea,2,0,0,0,0,0,0,0
ted,2,0,0,0,0,0,0,0
tho,2,0,0,0,0,0,0,0
thy,2,0,0,0,0,0,0,0
tie,2,0,0,0,0,0,0,0
til,2,0,0,0,0,0,0,0
tim,2,0,0,0,0,0,0,0
tin,2,0,0,0,0,0,0,0
tip,2,0,0,0,0,0,0,0
toe,2,0,0,0,0,0,0,0
tom,2,0,0,0,0,0,0,0
ton,2,0,0,0,0,0,0,0
toy,2,0,0,0,0,0,0,0
ugh,2,0,0,0,0,0,0,0
ups,2,0,0,0,0,0,0,0
van,2,0,0,0,0,0,0,0
web,2,0,0,0,0,0,0,0
wet,2,0,0,0,0,0,0,0
wow,2,0,0,0,0,0,0,0
yea,2,0,0,0,0,0,0,0
yep,2,0,0,0,0,0,0,0
yup,2,0,0,0,0,0,0,0
zoo,2,0,0,0,0,0,0,0
acid,2,3,4,0,0,1,4,0
acts,2,3,5,0,0,3,5,0
adam,2,3,5,0,0,2,5,0
adds,2,3,5,0,0,4,5,0
aged,2,3,7,0,0,1,7,0
ages,2,3,8,0,0,3,5,0
aids,2,3,10,0,0,3,10,0
aims,2,3,11,0,0,2,11,0
alan,2,3,6,0,0,0,4,0
alex,2,3,5,0,0,0,5,0
ally,2,3,3,0,0,2,3,0
andy,2,3,8,0,0,4,6,0
anna,2,3,4,0,0,1,4,0
anne,2,3,5,0,0,1,4,0
arab,2,3,6,0,0,1,6,0
arch,2,3,5,0,0,2,5,0
arms,2,3,9,0,0,5,9,0
arts,2,3,8,0,0,3,8,0
asks,2,3,4,0,0,2,3,0
aunt,2,3,9,0,0,2,7,0
auto,2,3,8,0,0,1,6,0
axis,2,3,5,0,0,1,5,0
babe,2,3,6,0,0,0,6,0
bags,2,3,7,0,0,2,7,0
bail,2,3,8,0,0,1,5,0
band,2,3,6,0,0,4,6,0
bang,2,3,6,0,0,2,6,0
bare,2,3,13,0,0,4,13,0
bars,2,3,8,0,0,1,8,0
bass,2,3,4,0,0,1,4,0
bath,2,3,6,0,0,2,5,0
beam,2,3,7,0,0,0,6,0
bear,2,3,13,0,0,4,13,0
beds,2,3,4,0,0,1,4,0
beef,2,3,2,0,0,2,2,0
beer,2,3,6,0,0,1,5,0
bell,2,3,3,0,0,0,2,0
belt,2,3,5,0,0,2,3,0
bend,2,3,7,0,0,4,7,0
beta,2,3,11,0,0,5,11,0
bias,2,3,8,0,0,0,7,0
bike,2,3,2,0,0,0,1,0
bird,2,3,4,0,0,2,3,0
bite,2,3,4,0,0,3,3,0
bits,2,3,8,0,0,3,6,0
blew,2,3,4,0,0,1,3,0
blow,2,3,7,0,0,2,4,0
boat,2,3,8,0,0,1,8,0
bold,2,3,7,0,0,1,4,0
bolt,2,3,5,0,0,1,4,0
bomb,2,3,3,0,0,2,3,0
bond,2,3,6,0,0,1,4,0
bone,2,3,8,0,0,2,7,0
boom,2,3,4,0,0,1,4,0
boot,2,3,4,0,0,1,3,0
boss,2,3,3,0,0,0,3,0
bout,2,3,5,0,0,2,5,0
bowl,2,3,7,0,0,2,4,0
brad,2,3,7,0,0,2,7,0
bros,2,3,6,0,0,2,6,0
buck,2,3,1,0,0,0,1,0
bugs,2,3,4,0,0,3,4,0
bulk,2,0,0,0,0,0,0,0
bull,2,3,1,0,0,0,0,0
burn,2,3,6,0,0,1,5,0
bush,2,3,5,0,0,3,4,0
bust,2,3,6,0,0,3,6,0
busy,2,3,4,0,0,3,3,0
butt,2,3,3,0,0,1,3,0
buzz,2,0,0,0,0,0,0,0
cage,2,3,3,0,0,2,2,0
cake,2,3,3,0,0,1,1,0
calm,2,3,6,0,0,3,6,0
camp,2,3,7,0,0,4,7,0
cant,2,3,6,0,0,4,6,0
cape,2,3,6,0,0,2,5,0
caps,2,3,7,0,0,1,7,0
carl,2,3,5,0,0,3,5,0
cars,2,3,5,0,0,2,5,0
cash,2,3,7,0,0,2,6,0
cast,2,3,5,0,0,3,5,0
cats,2,3,5,0,0,3,5,0
cave,2,3,3,0,0,2,3,0
cell,2,3,1,0,0,0,1,0
cent,2,3,3,0,0,2,3,0
chat,2,3,8,0,0,3,6,0
chef,2,3,1,0,0,0,1,0
chin,2,3,4,0,0,0,3,0
chip,2,3,6,0,0,2,5,0
clay,2,3,6,0,0,2,5,0
clip,2,3,2,0,0,2,2,0
clue,2,3,5,0,0,0,2,0
coal,2,3,6,0,0,1,5,0
coat,2,3,6,0,0,2,6,0
cock,2,3,1,0,0,0,0,0
coin,2,3,3,0,0,2,2,0
coke,2,3,2,0,0,0,1,0
cole,2,3,4,0,0,1,4,0
cook,2,3,2,0,0,0,1,0
cope,2,3,5,0,0,1,3,0
cops,2,3,6,0,0,2,5,0
copy,2,3,4,0,0,1,2,0
core,2,3,9,0,0,1,8,0
corn,2,3,7,0,0,3,7,0
corp,2,3,6,0,0,2,6,0
coup,2,3,3,0,0,2,2,0
crap,2,3,6,0,0,5,6,0
crew,2,3,2,0,0,0,2,0
crop,2,3,6,0,0,2,6,0
cuba,2,3,5,0,0,1,4,0
cult,2,3,3,0,0,1,2,0
cups,2,3,4,0,0,2,4,0
cure,2,3,5,0,0,0,5,0
cute,2,3,5,0,0,1,5,0
cuts,2,3,3,0,0,1,3,0
dare,2,3,11,0,0,4,10,0
dash,2,3,10,0,0,5,9,0
dave,2,3,5,0,0,1,5,0
dawn,2,3,8,0,0,2,7,0
dean,2,3,10,0,0,4,9,0
dear,2,3,11,0,0,4,10,0
debt,2,3,4,0,0,3,4,0
deck,2,3,1,0,0,0,0,0
deer,2,3,6,0,0,1,4,0
demo,2,3,8,0,0,0,7,0
deny,2,3,9,0,0,2,7,0
desk,2,3,2,0,0,0,1,0
dick,2,3,2,0,0,1,2,0
dies,2,3,7,0,0,1,7,0
diet,2,3,6,0,0,3,5,0
dirt,2,3,5,0,0,1,3,0
disc,2,3,5,0,0,0,5,0
dish,2,3,7,0,0,1,6,0
disk,2,3,5,0,0,2,5,0
dive,2,3,6,0,0,1,5,0
dogs,2,3,7,0,0,2,4,0
doll,2,3,3,0,0,1,2,0
dose,2,3,10,0,0,0,7,0
doug,2,3,6,0,0,3,5,0
drag,2,3,7,0,0,0,7,0
draw,2,3,7,0,0,2,7,0
drew,2,3,5,0,0,1,4,0
drop,2,3,5,0,0,2,4,0
drug,2,3,6,0,0,0,3,0
drum,2,3,6,0,0,1,3,0
dual,2,3,3,0,0,0,2,0
duck,2,3,1,0,0,0,0,0
dude,2,3,2,0,0,1,2,0
duke,2,3,3,0,0,1,1,0
dumb,2,3,5,0,0,2,5,0
dump,2,3,5,0,0,1,4,0
dust,2,3,4,0,0,0,3,0
duty,2,0,0,0,0,0,0,0
earl,2,3,10,0,0,3,9,0
earn,2,3,11,0,0,4,9,0
ears,2,3,13,0,0,4,12,0
ease,2,3,4,0,0,2,3,0
echo,2,3,5,0,0,0,5,0
edge,2,3,4,0,0,0,4,0
edit,2,3,6,0,0,3,5,0
eggs,2,3,3,0,0,1,1,0
emma,2,3,5,0,0,0,4,0
ends,2,3,6,0,0,3,5,0
epic,2,3,4,0,0,3,3,0
eric,2,3,5,0,0,1,4,0
euro,2,3,7,0,0,2,5,0
evil,2,3,7,0,0,1,6,0
exam,2,3,4,0,0,1,4,0
exit,2,3,1,0,0,1,1,0
fail,2,3,5,0,0,0,2,0
fair,2,3,6,0,0,2,6,0
fake,2,3,5,0,0,0,1,0
fame,2,3,4,0,0,0,4,0
farm,2,3,6,0,0,4,6,0
fate,2,3,10,0,0,4,9,0
fear,2,3,9,0,0,4,9,0
feed,2,3,4,0,0,2,4,0
fees,2,3,2,0,0,2,2,0
feet,2,3,4,0,0,1,3,0
fell,2,3,2,0,0,0,2,0
file,2,3,8,0,0,1,5,0
fill,2,3,2,0,0,1,1,0
firm,2,3,3,0,0,0,3,0
fish,2,3,4,0,0,1,3,0
fits,2,3,6,0,0,3,6,0
flag,2,3,4,0,0,0,4,0
flat,2,3,6,0,0,1,6,0
fled,2,3,6,0,0,3,5,0
flew,2,3,3,0,0,1,3,0
flip,2,3,3,0,0,1,1,0
flow,2,3,6,0,0,1,3,0
fold,2,3,6,0,0,1,3,0
folk,2,3,3,0,0,0,2,0
fool,2,3,5,0,0,0,3,0
foot,2,3,6,0,0,1,3,0
ford,2,3,6,0,0,2,4,0
fork,2,3,5,0,0,1,4,0
fort,2,3,8,0,0,1,5,0
foul,2,3,7,0,0,0,4,0
fred,2,3,5,0,0,2,4,0
fuel,2,3,6,0,0,0,2,0
fund,2,3,3,0,0,1,2,0
gain,2,3,7,0,0,1,6,0
gang,2,3,3,0,0,0,3,0
gary,2,3,8,0,0,2,7,0
gate,2,3,10,0,0,6,9,0
gear,2,3,12,0,0,4,11,0
gene,2,3,3,0,0,1,3,0
gift,2,3,5,0,0,2,5,0
glad,2,3,6,0,0,0,6,0
goat,2,3,9,0,0,3,8,0
gods,2,3,7,0,0,2,4,0
golf,2,3,5,0,0,1,4,0
grab,2,3,8,0,0,2,8,0
gray,2,3,8,0,0,2,7,0
greg,2,3,4,0,0,1,3,0
grew,2,3,4,0,0,0,3,0
grey,2,3,6,0,0,0,4,0
grid,2,3,4,0,0,2,3,0
grip,2,3,5,0,0,2,3,0
grow,2,3,5,0,0,1,2,0
gulf,2,3,3,0,0,0,3,0
guns,2,3,5,0,0,2,5,0
hack,2,3,4,0,0,0,2,0
hall,2,3,2,0,0,1,2,0
hang,2,3,4,0,0,0,4,0
harm,2,3,6,0,0,4,6,0
hart,2,3,8,0,0,3,7,0
hats,2,3,9,0,0,4,7,0
heal,2,3,3,0,0,0,3,0
heat,2,3,10,0,0,5,9,0
heck,2,3,1,0,0,0,1,0
hero,2,3,8,0,0,2,5,0
hide,2,3,6,0,0,1,4,0
hill,2,3,1,0,0,1,1,0
hint,2,3,5,0,0,2,5,0
hire,2,3,7,0,0,1,3,0
hits,2,3,8,0,0,4,7,0
hole,2,3,3,0,0,1,3,0
holy,2,3,2,0,0,0,1,0
hong,2,3,4,0,0,0,3,0
hood,2,3,4,0,0,0,2,0
hook,2,3,2,0,0,0,1,0
horn,2,3,4,0,0,2,4,0
host,2,3,7,0,0,2,5,0
hugh,2,3,3,0,0,3,3,0
hull,2,3,1,0,0,0,0,0
hung,2,3,5,0,0,3,5,0
hunt,2,3,5,0,0,1,5,0
hurt,2,3,3,0,0,0,3,0
hype,2,3,4,0,0,2,3,0
icon,2,3,3,0,0,2,2,0
inch,2,3,4,0,0,0,3,0
info,2,3,4,0,0,1,2,0
iowa,2,3,2,0,0,0,0,0
iran,2,3,8,0,0,3,7,0
iraq,2,3,3,0,0,1,3,0
iron,2,3,6,0,0,4,5,0
isis,2,3,2,0,0,0,2,0
item,2,3,3,0,0,3,3,0
jack,2,3,1,0,0,0,0,0
jail,2,3,3,0,0,0,1,0
jake,2,3,3,0,0,0,0,0
jane,2,3,4,0,0,1,3,0
java,2,3,1,0,0,0,1,0
jazz,2,0,0,0,0,0,0,0
jean,2,3,4,0,0,1,3,0
jeff,2,3,1,0,0,0,0,0
jerk,2,3,1,0,0,0,1,0
jets,2,3,2,0,0,2,2,0
joan,2,3,4,0,0,2,3,0
jobs,2,3,4,0,0,1,4,0
joke,2,3,1,0,0,1,1,0
jose,2,3,5,0,0,1,3,0
josh,2,3,5,0,0,0,3,0
juan,2,3,3,0,0,1,3,0
jump,2,3,1,0,0,0,1,0
junk,2,3,1,0,0,0,1,0
jury,2,3,1,0,0,0,0,0
karl,2,3,5,0,0,0,2,0
kate,2,3,9,0,0,3,6,0
keen,2,3,5,0,0,1,3,0
kent,2,3,4,0,0,3,3,0
keys,2,3,5,0,0,3,3,0
khan,2,3,5,0,0,0,2,0
kick,2,0,0,0,0,0,0,0
kiss,2,3,3,0,0,1,3,0
knee,2,3,5,0,0,1,3,0
kyle,2,3,6,0,0,1,4,0
lack,2,3,4,0,0,1,2,0
lady,2,3,7,0,0,2,5,0
laid,2,3,8,0,0,1,6,0
lake,2,3,8,0,0,0,3,0
lamb,2,3,7,0,0,1,5,0
lamp,2,3,8,0,0,2,8,0
lane,2,3,8,0,0,0,6,0
laws,2,3,8,0,0,4,6,0
lazy,2,3,3,0,0,1,2,0
leaf,2,3,5,0,0,0,5,0
leak,2,3,8,0,0,0,3,0
lean,2,3,8,0,0,0,6,0
legs,2,3,6,0,0,2,4,0
lens,2,3,5,0,0,2,4,0
lets,2,3,5,0,0,3,4,0
liar,2,3,7,0,0,1,5,0
lied,2,3,9,0,0,4,8,0
lier,2,3,0,0,0,0,0,0
lies,2,3,8,0,0,2,8,0
lift,2,3,4,0,0,3,3,0
link,2,3,6,0,0,1,5,0
lion,2,3,5,0,0,2,4,0
lips,2,3,5,0,0,1,5,0
lisa,2,3,10,0,0,1,8,0
load,2,3,11,0,0,1,9,0
loan,2,3,7,0,0,0,4,0
lock,2,3,3,0,0,0,2,0
logo,2,3,4,0,0,1,4,0
loop,2,3,3,0,0,0,3,0
lots,2,3,4,0,0,1,4,0
loud,2,3,7,0,0,2,5,0
luck,2,3,1,0,0,0,1,0
lucy,2,3,2,0,0,0,1,0
luke,2,3,6,0,0,0,1,0
lung,2,3,5,0,0,1,4,0
mail,2,3,10,0,0,1,8,0
male,2,3,8,0,0,0,8,0
mall,2,3,3,0,0,1,3,0
mama,2,3,3,0,0,0,3,0
maps,2,3,10,0,0,2,10,0
marc,2,3,7,0,0,7,7,0
mars,2,3,9,0,0,5,9,0
mary,2,3,10,0,0,6,10,0
mask,2,3,6,0,0,2,5,0
mass,2,3,4,0,0,2,4,0
mate,2,3,11,0,0,4,11,0
math,2,3,8,0,0,2,7,0
matt,2,3,4,0,0,0,4,0
meal,2,3,8,0,0,0,8,0
meat,2,3,11,0,0,4,11,0
mega,2,3,7,0,0,1,7,0
menu,2,3,4,0,0,1,3,0
mere,2,3,6,0,0,0,4,0
mess,2,3,3,0,0,0,3,0
mice,2,3,1,0,0,1,1,0
mike,2,3,2,0,0,1,2,0
mild,2,3,5,0,0,1,5,0
mile,2,3,7,0,0,1,7,0
milk,2,3,5,0,0,1,4,0
mill,2,3,3,0,0,1,3,0
mini,2,3,3,0,0,1,2,0
mode,2,3,8,0,0,0,7,0
mood,2,3,3,0,0,0,3,0
moon,2,3,2,0,0,0,2,0
myth,2,3,1,0,0,1,1,0
nail,2,3,9,0,0,1,6,0
